   1.000000000000000000000000000	   0.000000000000000000000000000	   1.000000000000000000000000000		00200000		00000000		00200000
   0.950003623962402343750000000	   0.134990215301513671875000000	   0.986667633056640625000000000		001e666e		000451d7		001f92c8
   0.909255504608154296875000000	   0.262619495391845703125000000	   0.974153995513916015625000000		001d189f		00086761		001f2c45
   0.876925945281982421875000000	   0.384164333343505859375000000	   0.962359905242919921875000000		001c0fc7		000c4b13		001ecba7
   0.852289199829101562500000000	   0.500784873962402343750000000	   0.951213359832763671875000000		001b45f4		0010066e		001e7057
   0.834714889526367187500000000	   0.613539695739746093750000000	   0.940665245056152343750000000		001ab5fc		0013a21e		001e19ee
   0.823656558990478515625000000	   0.723397731781005859375000000	   0.930684089660644531250000000		001a5b65		00172613		001dc82a
   0.818643569946289062500000000	   0.831251621246337890625000000	   0.921254634857177734375000000		001a3254		001a999d		001d7aeb
   0.819273471832275390625000000	   0.937926769256591796875000000	   0.912374019622802734375000000		001a377d		001e037f		001d322b
   0.825205326080322265625000000	   1.044189929962158203125000000	   0.904051303863525390625000000		001a6815		00216a01		001cedfd
   0.836153507232666015625000000	   1.150759696960449218750000000	   0.896306037902832031250000000		001ac1c5		0024d306		001cae8a
   0.851882457733154296875000000	   1.258312225341796875000000000	   0.889166831970214843750000000		001b429f		00284418		001c740e
   0.872202396392822265625000000	   1.367488861083984375000000000	   0.882671356201171875000000000		001be915		002bc278		001c3ed8
   0.896964550018310546875000000	   1.478901863098144531250000000	   0.876866340637207031250000000		001cb3ef		002f532a		001c0f4a
   0.926059246063232421875000000	   1.593141078948974609375000000	   0.871807575225830078125000000		001da247		0032fb03		001be5d9
   0.959410667419433593750000000	   1.710778236389160156250000000	   0.867560386657714843750000000		001eb37e		0036beb2		001bc30e
   0.996975898742675781250000000	   1.832371234893798828125000000	   0.864199638366699218750000000		001fe73a		003aa2c9		001ba786
   1.038742542266845703125000000	   1.958468914031982421875000000	   0.861811161041259765625000000		00213d61		003eabc7		001b93f5
   1.084725379943847656250000000	   2.089614868164062500000000000	   0.860491752624511718750000000		0022b612		0042de20		001b8926
   1.134965896606445312500000000	   2.226351261138916015625000000	   0.860351562500000000000000000		002451a4		00473e45		001b8800
   1.189530849456787109375000000	   2.369221687316894531250000000	   0.861514091491699218750000000		002610a3		004bd0aa		001b9186
   1.248510837554931640625000000	   2.518774986267089843750000000	   0.864118099212646484375000000		0027f3cd		005099ce		001ba6db
   1.312019348144531250000000000	   2.675566673278808593750000000	   0.868319511413574218750000000		0029fc10		00559e3e		001bc946
   1.380191326141357421875000000	   2.840163230895996093750000000	   0.874293327331542968750000000		002c2a87		005ae29e		001bfa36
   1.453184604644775390625000000	   3.013143062591552734375000000	   0.882235050201416015625000000		002e807d		00606bab		001c3b45
   1.531176567077636718750000000	   3.195099353790283203125000000	   0.892364025115966796875000000		0030ff66		00663e41		001c8e3f
   1.614366531372070312500000000	   3.386642456054687500000000000	   0.904925823211669921875000000		0033a8e4		006c5f60		001cf527
   1.702973842620849609375000000	   3.588401317596435546875000000	   0.920195102691650390625000000		00367ec3		0072d42f		001d723d
   1.797238349914550781250000000	   3.801024436950683593750000000	   0.938478946685791015625000000		003982fa		0079a1fe		001e0805
   1.897419929504394531250000000	   4.025182723999023437500000000	   0.960120677947998046875000000		003cb7aa		0080ce4c		001eb94f
   2.003799915313720703125000000	   4.261569499969482421875000000	   0.985504150390625000000000000		00401f21		00885ec7		001f8940
   2.116680145263671875000000000	   4.510901451110839843750000000	   1.015058517456054687500000000		0043bbd8		0090594e		00207b5c
   2.236382484436035156250000000	   4.773920059204101562500000000	   1.049262523651123046875000000		00479072		0098c3f4		0021938f
   2.363249778747558593750000000	   5.051391124725341796875000000	   1.088650703430175781250000000		004b9fbe		00a1a4ff		0022d63a
   2.497646808624267578125000000	   5.344103813171386718750000000	   1.133820533752441406250000000		004fecb9		00ab02e6		00244842
   2.639959335327148437500000000	   5.652871608734130859375000000	   1.185437202453613281250000000		00547a8c		00b4e453		0025ef1a
   2.790593624114990234375000000	   5.978530406951904296875000000	   1.244243621826171875000000000		00594c8b		00bf501f		0027d0d8
   2.949978828430175781250000000	   6.321934700012207031250000000	   1.311067104339599609375000000		005e663a		00ca4d4a		0029f443
   3.118564128875732421875000000	   6.683957576751708984375000000	   1.386828422546386718750000000		0063cb47		00d5e2fb		002c60e6
   3.296820640563964843750000000	   7.065484523773193359375000000	   1.472552776336669921875000000		00697f8e		00e21873		002f1f27
   3.485239982604980468750000000	   7.467409133911132812500000000	   1.569379806518554687500000000		006f8716		00eef504		0032385c
   3.684333801269531250000000000	   7.890626430511474609375000000	   1.678575038909912109375000000		0075e610		00fc8003		0035b6e3
   3.894632816314697265625000000	   8.336025238037109375000000000	   1.801543235778808593750000000		007ca0d5		010ac0b8		0039a63e
   4.116685867309570312500000000	   8.804477691650390625000000000	   1.939841270446777343750000000		0083bbe4		0119be48		003e132e
   4.351058006286621093750000000	   9.296826839447021484375000000	   2.095191478729248046875000000		008b3bde		01297f9b		00430bcf
   4.598328113555908203125000000	   9.813871383666992187500000000	   2.269497871398925781250000000		00932581		013a0b3c		00489fba
   4.859086036682128906250000000	  10.356348991394042968750000000	   2.464860439300537109375000000		009b7da2		014b6736		004ee023
   5.133929252624511718750000000	  10.924912929534912109375000000	   2.683591365814208984375000000		00a44926		015d98e3		0055dffb
   5.423457145690917968750000000	  11.520108222961425781250000000	   2.928230762481689453125000000		00ad8cf6		0170a4ba		005db411
   5.728267192840576171875000000	  12.142340660095214843750000000	   3.201561927795410156250000000		00b74df7		01848e0e		00667332
   6.048947334289550781250000000	  12.791841983795166015625000000	   3.506625175476074218750000000		00c190fa		019956c5		00703646
   6.386067390441894531250000000	  13.468629360198974609375000000	   3.846731185913085937500000000		00cc5aaa		01aeff03		007b186c
   6.740169525146484375000000000	  14.172456741333007812500000000	   4.225471496582031250000000000		00d7af78		01c584c4		00873710
   7.111756801605224609375000000	  14.902762889862060546875000000	   4.646724700927734375000000000		00e39383		01dce36f		0094b1f8
   7.501278400421142578125000000	  15.658607959747314453125000000	   5.114658355712890625000000000		00f00a79		01f51351		00a3ab48
   7.909115314483642578125000000	  16.438604831695556640625000000	   5.633722782135009765625000000		00fd1779		020e090d		00b44775
   8.335558414459228515625000000	  17.240840911865234375000000000	   6.208638668060302734375000000		010abce5		0227b4f8		00c6ad2b
